"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","CURRENCY_TYPE","FREQUENCY","SCALE","DECIMALS_DISPLAYED","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","CREATOR","DATA_OWNER","DATA_STEWARD","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2024"
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","1.016401814"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CGBI_PT.PERU12.A","OBS_VALUE","World","Cumulative Green Bond Issuances, Percent","Peruvian Sol","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.00462"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSBI_USD.HUNG16.A","OBS_VALUE","World","Cumulative Social Bond Issuances, US dollar","Hungarian Forint","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.041536863"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CGBI_PT.EURO4.A","OBS_VALUE","World","Cumulative Green Bond Issuances, Percent","Euro","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","44.25810736"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CGBI_USD.RUSS13.A","OBS_VALUE","World","Cumulative Green Bond Issuances, US dollar","Russian Ruble","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","3.933809217"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSBI_PT.AZEM.A","OBS_VALUE","World","Cumulative Social Bond Issuances, Percent","Azerbaijani Manat","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.0022"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CGBI_PT.SING16.A","OBS_VALUE","World","Cumulative Green Bond Issuances, Percent","Singapore Dollar","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.488657773"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSSBI_PT.HONG16.A","OBS_VALUE","World","Cumulative Sustainability Bond Issuances, Percent","Hong Kong Dollar","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.175474141"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CGBI_PT.SLR.A","OBS_VALUE","World","Cumulative Green Bond Issuances, Percent","Sri Lankan Rupee","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.000137"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CGBI_USD.ARGE16.A","OBS_VALUE","World","Cumulative Green Bond Issuances, US dollar","Argentinian Peso","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.160896524"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CGBI_PT.IK.A","OBS_VALUE","World","Cumulative Green Bond Issuances, Percent","Icelandic Krona","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.0299"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSBI_PT.BRIT13.A","OBS_VALUE","World","Cumulative Social Bond Issuances, Percent","British Pound","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","1.577706353"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CGBI_PT.NAMI15.A","OBS_VALUE","World","Cumulative Green Bond Issuances, Percent","Namibian Dollar","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.000101"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CGBI_PT.GEL.A","OBS_VALUE","World","Cumulative Green Bond Issuances, Percent","Georgian Lari","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.000203"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSSBI_PT.KES.A","OBS_VALUE","World","Cumulative Sustainability Bond Issuances, Percent","Kenyan Shilling","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.000419"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSSBI_PT.MEXI12.A","OBS_VALUE","World","Cumulative Sustainability Bond Issuances, Percent","Mexican Peso","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","2.14862413"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSBI_USD.KAZA17.A","OBS_VALUE","World","Cumulative Social Bond Issuances, US dollar","Kazakhstani Tenge","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.075053395"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSSBI_PT.GEL.A","OBS_VALUE","World","Cumulative Sustainability Bond Issuances, Percent","Georgian Lari","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.00536"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSSBI_USD.RUSS13.A","OBS_VALUE","World","Cumulative Sustainability Bond Issuances, US dollar","Russian Ruble","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.364297319"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CGBI_PT.INDI12.A","OBS_VALUE","World","Cumulative Green Bond Issuances, Percent","Indian Rupee","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.286489474"
