"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","DECIMALS_DISPLAYED","CFBL","TRANSFORMATION","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"IMF.STA:CFBL(1.0.3)","FIN.CFALTLBE_EMINORM.A","OBS_VALUE","Finland","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","116.9390511","92.62647124","83.43505931","95.05170055","90.48933963","100","107.6125546","103.4324434","99.111719"
"IMF.STA:CFBL(1.0.3)","EST.CFALTLBE_EMM.A","OBS_VALUE","Estonia, Republic of","Carbon Footprint of Bank Loans, Emissions multipliers","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","465.6371975","535.0316445","778.8748755","506.1423188","600.6083602","576.764955","538.5680217","609.3539332","475.2387316","445.3660675","417.6352616"
"IMF.STA:CFBL(1.0.3)","SVN.CFALTLBE_EMI.A","OBS_VALUE","Slovenia, Republic of","Carbon Footprint of Bank Loans, Emissions intensities","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","143.5063021","132.4043461","110.4004581","116.9019307","118.2864837","110.2430289","137.294526","125.0140786","118.8506822","158.8920622","141.9337072","129.1814393","120.8133426"
"IMF.STA:CFBL(1.0.3)","BEL.CFALTLBE_EMI.A","OBS_VALUE","Belgium","Carbon Footprint of Bank Loans, Emissions intensities","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","","","93.65346079","78.70857419","76.22041915","94.20904879","80.93019381","82.46769799","74.34830628"
"IMF.STA:CFBL(1.0.3)","CHE.CFALTLBE_EMINORM.A","OBS_VALUE","Switzerland","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","143.8419093","147.4642057","117.8724137","118.238019","109.8145268","91.77745864","100","106.0847119","97.25089236","89.42094257"
"IMF.STA:CFBL(1.0.3)","PHL.CFALTLBE_EMMNORM.A","OBS_VALUE","Philippines","Carbon Footprint of Bank Loans, Emissions multipliers (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","122.1574535","94.68106205","94.19329962","70.64553523","80.0141766","73.96738287","76.65437724","69.9823031","80.53181246","87.88259633","100","105.8204601","119.8960805","118.687644"
"IMF.STA:CFBL(1.0.3)","CRI.CFALTLBE_EMINORM.A","OBS_VALUE","Costa Rica","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","243.7156317","209.2253966","171.9885171","147.1056999","137.7196496","158.0073033","150.4772247","100","101.6170091","94.70057899","96.45922908"
"IMF.STA:CFBL(1.0.3)","BEL.CFALTLBE_EMM.A","OBS_VALUE","Belgium","Carbon Footprint of Bank Loans, Emissions multipliers","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","","","139.6893318","120.8729475","113.850466","141.4612693","124.174458","123.2863783","112.6552115"
"IMF.STA:CFBL(1.0.3)","JPN.CFALTLBE_EMMNORM.A","OBS_VALUE","Japan","Carbon Footprint of Bank Loans, Emissions multipliers (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","68.81795859","63.62903342","71.94232433","74.78786464","90.76159947","90.93461863","100","91.47365369","90.05632753","86.424967"
"IMF.STA:CFBL(1.0.3)","BRN.CFALTLBE_EMI.A","OBS_VALUE","Brunei Darussalam","Carbon Footprint of Bank Loans, Emissions intensities","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","283.0327186","94.8857792","123.5472968","150.9597958","181.2966644","154.6156237","181.9084995","151.4033961","239.5408111"
"IMF.STA:CFBL(1.0.3)","CRI.CFALTLBE_EMM.A","OBS_VALUE","Costa Rica","Carbon Footprint of Bank Loans, Emissions multipliers","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","119.8113748","107.8065773","89.12599131","78.8172289","70.79326676","78.83751486","74.65743055","51.44788113","51.00710419","51.13327456","51.34346448"
"IMF.STA:CFBL(1.0.3)","NLD.CFALTLBE_EMINORM.A","OBS_VALUE","Netherlands, The","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","","","","","","100","105.1827205","97.19872116","85.92468479"
"IMF.STA:CFBL(1.0.3)","BRN.CFALTLBE_EMMNORM.A","OBS_VALUE","Brunei Darussalam","Carbon Footprint of Bank Loans, Emissions multipliers (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","152.9279314","76.94575801","87.81271871","94.03407169","101.4919048","100","109.8409446","104.5192781","126.1975616"
"IMF.STA:CFBL(1.0.3)","KOR.CFALTLBE_EMMNORM.A","OBS_VALUE","Korea, Republic of","Carbon Footprint of Bank Loans, Emissions multipliers (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","103.4862627","128.6524065","109.6220983","99.69225769","101.5876917","97.28639091","89.95696148","100","101.6302945","93.46507564","87.76996838"
"IMF.STA:CFBL(1.0.3)","KAZ.CFALTLBE_EMINORM.A","OBS_VALUE","Kazakhstan, Republic of","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","","64.69078833","58.70267699","67.99698826","68.59635846","100","162.9327684","190.7163081","176.9562195"
"IMF.STA:CFBL(1.0.3)","CRI.CFALTLBE_EMI.A","OBS_VALUE","Costa Rica","Carbon Footprint of Bank Loans, Emissions intensities","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","76.04140126","65.28014729","53.66191632","45.8982605","42.969731","49.29965578","46.95020564","31.20087157","31.70539251","29.54740603","30.09612018"
"IMF.STA:CFBL(1.0.3)","MLT.CFALTLBE_EMMNORM.A","OBS_VALUE","Malta","Carbon Footprint of Bank Loans, Emissions multipliers (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","253.4757622","238.8948902","156.1318356","129.0684589","164.358793","100","75.78739755","77.46549885","68.96214694"
"IMF.STA:CFBL(1.0.3)","KOR.CFALTLBE_EMI.A","OBS_VALUE","Korea, Republic of","Carbon Footprint of Bank Loans, Emissions intensities","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","121.346903","147.3705136","124.4442456","118.2904517","117.1478964","106.7754523","97.58285487","112.1841666","114.9723986","104.5734167","96.89379394"
"IMF.STA:CFBL(1.0.3)","FIN.CFALTLBE_EMM.A","OBS_VALUE","Finland","Carbon Footprint of Bank Loans, Emissions multipliers","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","291.0081423","228.7213899","208.1492555","227.4918299","215.522411","221.5177238","231.7292654","215.8268442","206.9898989"
"IMF.STA:CFBL(1.0.3)","MLT.CFALTLBE_EMINORM.A","OBS_VALUE","Malta","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","252.696108","259.1227141","138.4570832","123.5063073","157.4670519","100","73.49532217","70.70757354","59.81347734"
"IMF.STA:CFBL(1.0.3)","FIN.CFALTLBE_EMI.A","OBS_VALUE","Finland","Carbon Footprint of Bank Loans, Emissions intensities","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","171.7146527","136.0137798","122.5170044","139.5750145","132.8755911","146.8411546","158.0195176","151.8813941","145.5367925"
"IMF.STA:CFBL(1.0.3)","CAN.CFALTLBE_EMMNORM.A","OBS_VALUE","Canada","Carbon Footprint of Bank Loans, Emissions multipliers (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","105.0806139","97.67905505","92.5449002","84.25241527","92.69385399","80.71749694","74.52062136","71.7755746","74.79862538","80.54938836","100","103.2261992","88.65606882","87.45407577"
"IMF.STA:CFBL(1.0.3)","ESP.CFALTLBE_EMI.A","OBS_VALUE","Spain","Carbon Footprint of Bank Loans, Emissions intensities","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","","","","","63.80055938","91.12664003","145.0232573","118.0375562","100.2271052"
"IMF.STA:CFBL(1.0.3)","BRN.CFALTLBE_EMINORM.A","OBS_VALUE","Brunei Darussalam","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","183.055704","61.36881701","79.90608829","97.63553784","117.2563678","100","117.6520814","97.92244306","154.9266531"
"IMF.STA:CFBL(1.0.3)","KOR.CFALTLBE_EMINORM.A","OBS_VALUE","Korea, Republic of","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","108.1675844","131.3648067","110.9285288","105.4430899","104.424626","95.17871863","86.98451646","100","102.485406","93.21584305","86.37029349"
"IMF.STA:CFBL(1.0.3)","NLD.CFALTLBE_EMM.A","OBS_VALUE","Netherlands, The","Carbon Footprint of Bank Loans, Emissions multipliers","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","","","","","","156.3128294","165.5784431","150.0322529","130.9479412"
"IMF.STA:CFBL(1.0.3)","ESP.CFALTLBE_EMM.A","OBS_VALUE","Spain","Carbon Footprint of Bank Loans, Emissions multipliers","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","","","","","125.0334305","166.6465676","215.0954969","189.4412944","163.6733147"
"IMF.STA:CFBL(1.0.3)","NLD.CFALTLBE_EMI.A","OBS_VALUE","Netherlands, The","Carbon Footprint of Bank Loans, Emissions intensities","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","","","","","","","96.79106427","101.8074746","94.07967667","83.16741688"
"IMF.STA:CFBL(1.0.3)","JPN.CFALTLBE_EMINORM.A","OBS_VALUE","Japan","Carbon Footprint of Bank Loans, Emissions intensities (normalized)","Annual","Units","","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate; Greenhouse gas emissions","","Climate Finance","English","2026-01-08T16:00:03.846448200Z","2026-01-08T16:00:03.953626900Z","","","Public (Unrestricted)","","Public or Unrestricted","","OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Carbon Footprint of Bank Loans,  https://data.imf.org/en/datasets/IMF.STA:CFBL. Accessed on [current date].","","","","","","","62.57753975","59.30639509","66.35771353","70.18163192","88.51769523","88.93116771","100","94.62158268","95.52338121","91.42351849"
